dlga_oim_dmitriy_elena_init_dlg_6:oim_dmitriy_elena_init_dlg_7|Silence, you wretch! I know no Dmitry. Aye, my father supported the impostor, the False Dmitry, but he had a small mind, and for this our family has already suffered greatly. Do not stir up the past. Be gone from this place.
dlga_oim_dmitriy_elena_init_dlg_7:oim_dmitriy_elena_init_dlg_8|I see your point, warlord. Times are difficult these days... And he who would dare to recall the past might not just lose an eye, but could well lose his very head. In any case, I have said nothing to you, and you have heard nothing from me.
dlga_oim_dmitriy_elena_init_dlg_8:oim_dmitriy_elena_init_dlg_9|I see you have a sharp mind and a quick tongue. I need men like you. In fact, I have a certain delicate affair that I shall entrust with you.
dlga_oim_dmitriy_elena_init_dlg_9:oim_dmitriy_elena_init_dlg_10|What would that be? I seek to gain glory and fill my purse.
dlga_oim_dmitriy_elena_init_dlg_10:oim_dmitriy_elena_init_dlg_11|The niece of the Swedish king, Eleanor, is our guest here at Novgorod. Here is your order -- to escort the princess to Allenstein Castle, where Carl Gustaf now resides. If you do this, you will earn the Tsar's favor, and the gratitude of the king of Sweden. And I shall offer you reward as well. The prison chief shall provide you all that is necessary.
dlga_oim_dmitriy_elena_init_dlg_11:lord_pretalk|Well, certainly such a task is to my liking. I would like to visit Carl.
dlga_oim_dmitriy_eleonora_mayor_talk:close_window|Perfect, then. We shall load the cart, and then you may go forth with our celebrated guest...
dlga_oim_dmitriy_eleonora_dlg:oim_dmitriy_eleonora_dlg_1|Hear me, {playername}. I must tell you something!
dlga_oim_dmitriy_eleonora_dlg_1:close_window|I have no time for talk.
dlga_oim_dmitriy_eleonora_dlg_1:oim_dmitriy_eleonora_dlg_2|I am all ears.
dlga_oim_dmitriy_eleonora_dlg_2:oim_dmitriy_eleonora_dlg_3|In Novgorod I dared not open my mouth. The warlord of the town wants to please everyone -- the Novgorod council, the Moscow Tsar -- and even the King of Sweden. He did not tell you who I really am, did he?
dlga_oim_dmitriy_eleonora_dlg_3:oim_dmitriy_eleonora_dlg_3_neg|That is of no concern to me.
dlga_oim_dmitriy_eleonora_dlg_3_neg:close_window|Were you the beloved wife of the Turkish Sultan, I would still bring you to castle Allenstein.
dlga_oim_dmitriy_eleonora_dlg_3:oim_dmitriy_eleonora_dlg_4|I suppose not. So who are you?
dlga_oim_dmitriy_eleonora_dlg_4:oim_dmitriy_eleonora_dlg_5|I am not Carl's niece, but the former wife of his nephew, Olaf. My name is Alevtina, and I am the only daughter of the Boyar Nikita Odoyevskiy. I have been forced into an arranged marriage at the insistence of King Carl.
dlga_oim_dmitriy_eleonora_dlg_5:oim_dmitriy_eleonora_dlg_6|But I was told you were kept hostage in Novgorod.
dlga_oim_dmitriy_eleonora_dlg_6:oim_dmitriy_eleonora_dlg_7|You were deceived. My husband Olaf died three months ago of gluttony. After the funeral, I fled to Novgorod, but the warlord feared Carl's wrath, and resolved to return me to him. He spoke to you with a forked tongue, believe me!
dlga_oim_dmitriy_eleonora_dlg_7:close_window|This means nothing to me. Let us carry on.
dlga_oim_dmitriy_eleonora_dlg_7:oim_dmitriy_eleonora_dlg_8|So you do not want to go to Castle Allenstein?
dlga_oim_dmitriy_eleonora_dlg_8:oim_dmitriy_eleonora_dlg_9|Please, bring me to my father, {sir/madam}. He shall reward you with an open hand.
dlga_oim_dmitriy_eleonora_dlg_9:close_window|Pardon me, but I am executing my orders no matter what you say.
dlga_oim_dmitriy_eleonora_dlg_9:close_window.1|So be it, come what may. We'll go to your father.
dlga_oim_dmitriy_eleonora_delivered_shwed:oim_dmitriy_eleonora_delivered_shwed_1|Sire! Your niece, Eleanor, has been delivered safe and sound. And I am happy to have served you.
dlga_oim_dmitriy_eleonora_delivered_shwed_1:oim_dmitriy_eleonora_delivered_shwed_2|You cannot know the full extent of my joy -- especially now that Alexei, Tsar of Moscow, can no longer twist my arms. Thank you for your excellent service!
dlga_oim_dmitriy_eleonora_delivered_shwed_2:oim_dmitriy_eleonora_delivered_shwed_3|Perhaps you have another task for me, Sire?
dlga_oim_dmitriy_eleonora_delivered_shwed_3:lord_pretalk|Head to the Tsar of Moscow and relay my gratitude and that of my kinswoman.
dlga_oim_dmitriy_eleonora_delivered_odoevskiy:oim_dmitriy_eleonora_delivered_odoevskiy_1|A long road I traveled to get to you, warlord. I have brought your daughter from Novgorod.
dlga_oim_dmitriy_eleonora_delivered_odoevskiy_1:oim_dmitriy_eleonora_delivered_odoevskiy_2|Thank you for this fine deed, {sir/madam}! I shall not let you go before I give you a worthy reward.
dlga_oim_dmitriy_eleonora_delivered_odoevskiy_2:oim_dmitriy_eleonora_delivered_odoevskiy_3|Perhaps I could be of further service, warlord?
dlga_oim_dmitriy_eleonora_delivered_odoevskiy_3:lord_pretalk|Indeed you can, {sir/madam}. Head to Moscow and relay my message to Tsar Alexei Mikhailovich.
dlga_oim_dmitriy_leter_delevered_msk:oim_dmitriy_leter_delevered_general|Your Majesty, Boyar Nikita Odoyevsky offers a low bow for the salvation of his daughter.
dlga_oim_dmitriy_leter_delevered_shwed:oim_dmitriy_leter_delevered_general|Your Majesty, the Swedish king Carl Gustaf sends you his gratitude for the return of his niece.
dlga_oim_dmitriy_leter_delevered_general:oim_dmitriy_leter_delevered_general_1|Very well, thank you for your service. Who are you and where do you come from?
dlga_oim_dmitriy_leter_delevered_general_1:oim_dmitriy_leter_delevered_general_2|My name is {playername}. I would like to enter your service, Your Majesty.
dlga_oim_dmitriy_leter_delevered_general_2:oim_dmitriy_leter_delevered_general_3|Well, the Muscovite Tsardom is in need of good warriors. Come closer. Bow down before me.
dlga_oim_dmitriy_leter_delevered_general_3:oim_dmitriy_leter_delevered_general_4|Yes, Your Majesty!
dlga_oim_dmitriy_leter_delevered_general_4:oim_dmitriy_leter_delevered_general_5|What is this cross around your neck? It looks familiar. There is one just like it inside the Armory. These two crosses were forged for the sons of Ivan the Terrible at his behest! Where could a mere warrior get it?
dlga_oim_dmitriy_leter_delevered_general_5:oim_dmitriy_leter_delevered_general_6|Hear me, Your Majesty...
dlga_oim_dmitriy_leter_delevered_general_6:oim_dmitriy_leter_delevered_general_7|Nay, I shall not hear a word! This cross can only fall into the hands of the impostor, or his wicked offspring. Our torturers shall discover the truth behind this!
dlga_oim_dmitriy_leter_delevered_general_7:close_window|Guards! Take him!
dlga_oim_dmitriy_razin_init_dlg:oim_dmitriy_razin_init_dlg_1|Tsar Alexei Mikhailovich placed a high bounty on the head of the new impostor. Word has it that he is the grandson of the impostor Grishka Otrepyev.
dlga_oim_dmitriy_razin_init_dlg_1:oim_dmitriy_razin_init_dlg_2|Dmitry was the true son of Ivan the Terrible. As for that lad -- God knows who he truly is.
dlga_oim_dmitriy_razin_init_dlg_2:lord_pretalk|Perhaps you have heard? Ataman Stepan Razin claims a right to the throne as well.
dlga_oim_dmitriy_king_talk:close_window|You dare to come into my halls in person! Guards, to arms!
dlga_oim_dmitriy_king_talk:close_window.1|You are still quite the fool! Well then, your death shall be as swift as that of Grishka Otrepyev...
dlga_oim_dmitriy_talk_razin_first:oim_dmitriy_talk_razin_first_1|I have good cause to seek you. All the villages are full of rumors about the rightful heir of the house of Rurik -- the great-grandchild of Ivan, and the grandson of his son, Dmitry.
dlga_oim_dmitriy_talk_razin_first_1:oim_dmitriy_talk_razin_first_2|Well, what can I say...
dlga_oim_dmitriy_talk_razin_first_2:oim_dmitriy_talk_razin_first_3|Whatever you may say, you cannot fool the people. For they are wise, and shall always know a true Tsar from an impostor.
dlga_oim_dmitriy_talk_razin_first_3:oim_dmitriy_talk_razin_first_4|Is it truly important to you who I am?
dlga_oim_dmitriy_talk_razin_first_4:oim_dmitriy_talk_razin_first_5|It is best that he be a good man, one whom the Boyar and the folk shall be eager to follow. So tell me, are you ready to join the uprising, Prince Dmitry?
dlga_oim_dmitriy_talk_razin_first_5:oim_dmitriy_talk_razin_first_5_pos|Agree...
dlga_oim_dmitriy_talk_razin_first_5_pos:oim_dmitriy_talk_razin_first_5_pos_1|Very well, I'll risk it. Perhaps I may become Tsar after all! Spread the word, Ataman -- we march at dawn!
dlga_oim_dmitriy_talk_razin_first_5_pos_1:close_window|Very well...
dlga_oim_dmitriy_talk_razin_first_5:oim_dmitriy_talk_razin_first_5_neg|Refuse...
dlga_oim_dmitriy_talk_razin_first_5_neg:close_window|Your uprising shall leads straight to the gallows. They'll quarter us, friend, before we reach Tula. Let us wait until the time is right.
dlga_oim_dmitriy_razin_sp_task:oim_dmitriy_razin_boyars_task|Yes, we must make preparations. If we fail to draw the Boyars to our side, the cause is lost.
dlga_oim_dmitriy_razin_boyars_task:oim_dmitriy_razin_boyars_task_1|Do you have any ideas?
dlga_oim_dmitriy_razin_boyars_task_1:oim_dmitriy_razin_boyars_task_2|I knew a runaway serf who served in the house of the warlord Nikita Odoyevsky. He told me that often, noble Boyars would gather there and talk of sedition, calling the Romanovs a house of ill born upstarts.
dlga_oim_dmitriy_razin_boyars_task_2:oim_dmitriy_razin_boyars_task_3|You propose we negotiate with Odoyevsky?
dlga_oim_dmitriy_razin_boyars_task_3:oim_dmitriy_razin_boyars_task_4|Yes. Ride there and try to persuade him to join our cause.
dlga_oim_dmitriy_razin_boyars_task_4:supported_pretender_pretalk|Good. I shall ride out at once.
dlga_oim_biyars_specnaz_init_dlg:oim_biyars_specnaz_init_dlg_1|Rebellious talk that is. Lighter conversation has found people in torture chambers. Were it not for the cross of Rurik on your chest, I would have sent you to the dungeon myself...
dlga_oim_biyars_specnaz_init_dlg_1:oim_biyars_specnaz_init_dlg_2|So you know who I am?
dlga_oim_biyars_specnaz_init_dlg_2:oim_biyars_specnaz_init_dlg_3|I know of all that transpires in the Tsardom of Moscow. If a mouse should sleep in the Tsar's bedchamber, I would have a report about it. I heard that the Tsar Alexei himself took you for a descendant of the house of Rurik, and placed you at the top of his list of wanted men.
dlga_oim_biyars_specnaz_init_dlg_3:oim_biyars_specnaz_init_dlg_4|I know many things as well. For one, I know that you, one of Tsar Alexei's most trusted allies, arrange secret Boyar gatherings, where you weave treasonous plots.
dlga_oim_biyars_specnaz_init_dlg_4:oim_biyars_specnaz_init_dlg_5|We, the Boyars of the noble Russian houses, installed the Romanovs as Tsars -- and we can just as easily remove them. Tsar Alexei has strengthened his grip, and thinks he shall live by his own mind. He offered his royal support to the heretic, Patriarch Nikon, which led to a schism in the Orthodox Church. What else he devises no one can say. This is why we Boyars gather secretly, our only concern the utmost good of the Motherland...
dlga_oim_biyars_specnaz_init_dlg_5:oim_biyars_specnaz_init_dlg_6|A rare occasion it is indeed, when the Boyars and the common people are one in their aspirations. I and Ataman Razin call you to stand against the Romanovs, and see a true Tsar sitting in the Kremlin.
dlga_oim_biyars_specnaz_init_dlg_6:oim_biyars_specnaz_init_dlg_7|With Razin's support, we certainly could drive the Romanovs from power. Their house is of bad blood, and if a direct descendant of Rurik should step forth, we would indeed support him. Yet for now I cannot act against the Tsar.
dlga_oim_biyars_specnaz_init_dlg_7:oim_biyars_specnaz_init_dlg_8|Why is this, Boyar?
dlga_oim_biyars_specnaz_init_dlg_8:oim_biyars_specnaz_init_dlg_9|I simply have no time for this now, {sir/madam}. My daughter, my darling Alevtina, was captured by the Tatars. While I was of town with my troops, they came here on a raid, and took her from the tower. If Alevtina should die in Tatar bondage, my soul would know no rest. Seeing her free is my first and only task.
dlga_oim_biyars_specnaz_init_dlg_9:oim_biyars_specnaz_init_dlg_10|I feel for your loss, but how does this misery bar you from taking a stand against Alexei?
dlga_oim_biyars_specnaz_init_dlg_10:oim_biyars_specnaz_init_dlg_11|The Tsar of Moscow promised to send an embassy to Crimea and plead for Alevtina's return. And if he should do this for me, I would serve him hand and foot.
dlga_oim_biyars_specnaz_init_dlg_11:oim_biyars_specnaz_init_dlg_12|And what if I release Alevtina from bondage?
dlga_oim_biyars_specnaz_init_dlg_12:oim_biyars_specnaz_init_dlg_13|Hear my words. If you bring Alevtina back home, I shall side with your righteous cause, and bring many other Boyars with me.
dlga_oim_biyars_specnaz_init_dlg_13:oim_biyars_specnaz_init_dlg_14|And where shall I look for her? Perhaps you can offer some advice?
dlga_oim_biyars_specnaz_init_dlg_14:close_window|The main slave marketplace is in Kafa. Ride there and try to find out about her.
dlga_oim_dmitriy_nikita_auto_responce:close_window|I see Alevtina is not with you, so waste not my time...
dlga_oim_dmitriy_ransom_brok_dlg:oim_dmitriy_ransom_brok_dlg_1|I hear little, ya. The esir were brought from Rus, there was that girlie, much beauty, but much naughty.
dlga_oim_dmitriy_ransom_brok_dlg_1:oim_dmitriy_ransom_brok_dlg_2|And where is this "much naughty girle" now?
dlga_oim_dmitriy_ransom_brok_dlg_2:oim_dmitriy_ransom_brok_dlg_3|I hear very bad, ya. Not know Russian, no words...
dlga_oim_dmitriy_ransom_brok_dlg_3:oim_dmitriy_ransom_brok_dlg_4|I feel your pain. All right, how many coins to cure your deaf ears?
dlga_oim_dmitriy_ransom_brok_dlg_4:oim_dmitriy_ransom_brok_dlg_5|Not a very much, ya. Just 3000 thaler.
dlga_oim_dmitriy_ransom_brok_dlg_5:oim_dmitriy_ransom_brok_dlg_6|All right, take the money and speak...
dlga_oim_dmitriy_ransom_brok_dlg_6:ransom_broker_pretalk|Hear me, {sir/madam} - the Boyar girl Alevtina was a slave, in Kafa. She be sold, I thinks, sold to {s2}. She go with him to {s3}.
dlga_oim_dmitriy_ransom_brok_dlg_5:ransom_broker_pretalk|I shall return later...
dlga_oim_dmitriy_aletina_hanum_murza_dlg:oim_dmitriy_aletina_hanum_murza_dlg_1|In Allah's Holy Name! That girl cost me too much. For that money one could build another palace! And now she is no longer my concubine, but my wife. A beloved wife. There can be no talk of giving her back.
dlga_oim_dmitriy_aletina_hanum_murza_dlg_1:oim_dmitriy_aletina_hanum_murza_dlg_2|And what if I pay you?
dlga_oim_dmitriy_aletina_hanum_murza_dlg_2:oim_dmitriy_aletina_hanum_murza_dlg_3|Well, if you pay a hundred thousand, I may think it over.
dlga_oim_dmitriy_aletina_hanum_murza_dlg_3:lord_pretalk|I have no such amount.
dlga_oim_dmitriy_aletina_hanum_murza_dlg_3:lord_pretalk.1|Here it is, take it.
dlga_oim_dmitriy_aletina_hanum_murza_dlg_3:lord_pretalk.2|Well, perhaps we shall find another way.
dlga_oim_dmitriy_aletina_hanum_murza_dlg_3:close_window|Prepare to defend yourself!
dlga_oim_dmitriy_aletina_hanum_murza_dlg_3:oim_dmitriy_aletina_hanum_murza_dlg_castle|Well, if you don't want to do it the easy way, we shall do it the hard way.
dlga_oim_dmitriy_aletina_hanum_murza_dlg_castle:close_window|I'll take the lady, and your town as well!
dlga_oim_dmitriy_aletina_hanum_murza_dlg_3:lord_pretalk.3|Well, no is no.
dlga_oim_dmitriy_alevtina_guard_dlg:oim_dmitriy_alevtina_guard_dlg_1|Stop! Who is it?
dlga_oim_dmitriy_alevtina_guard_dlg_1:oim_dmitriy_alevtina_guard_dlg_2|The new doctor. I have come to see the wives of the Mirza at his behest.
dlga_oim_dmitriy_alevtina_guard_dlg_2:oim_dmitriy_alevtina_guard_dlg_3|I have not seen you before, eh?
dlga_oim_dmitriy_alevtina_guard_dlg_3:oim_dmitriy_alevtina_guard_dlg_4|I just arrived the other day.
dlga_oim_dmitriy_alevtina_guard_dlg_4:close_window|All right, go in.
dlga_oim_dmitriy_alevtina_guard_dlg_4:oim_dmitriy_alevtina_guard_dlg_5|Doctor or not -- I care not. There is but one rule for everyone -- only eunuchs are allowed into the harem. Prove that you are a eunuch, and then you can go in.
dlga_oim_dmitriy_alevtina_guard_dlg_5:oim_dmitriy_alevtina_guard_dlg_6|I'll make a eunuch out of you!
dlga_oim_dmitriy_alevtina_guard_dlg_6:close_window|Alarm! Assault!
dlga_oim_dmitriy_alevtina_garem_dlg:oim_dmitriy_alevtina_garem_dlg_1|So we meet again, Boyarina.
dlga_oim_dmitriy_alevtina_garem_dlg_1:oim_dmitriy_alevtina_garem_dlg_2|I am no Boyarina. I am the beloved wife of the Mirza, Alevtina-hanum.
dlga_oim_dmitriy_alevtina_garem_dlg_2:oim_dmitriy_alevtina_garem_dlg_3|All right, stop pretending. Gather belongings, you're coming with me. Your father awaits you.
dlga_oim_dmitriy_alevtina_garem_dlg_3:oim_dmitriy_alevtina_garem_dlg_4|Go home? Sit in a room with a spindle, look out the window and freeze in the winters, when snowdrifts grow as tall as men? No way. Here I have my halls, my servants, luxurious dresses and jewelry. The Mirza loves me...
dlga_oim_dmitriy_alevtina_garem_dlg_4:close_window|Argue any more and you'll be going home wrapped in this carpet. Pack your things now!
dlga_oim_alevtina_delivered_dlg:oim_alevtina_delivered_dlg_1|Rejoice, Boyar, for your daughter has returned safely to her rooms. But make no haste to visit her -- she is tired after a long road. And we have a bargain to keep.
dlga_oim_alevtina_delivered_dlg_1:oim_alevtina_delivered_dlg_2|Oh how joyous! Housekeeper, bring the vodka, we shall celebrate with a feast! The Lord had mercy on me, and brought my one and only daughter home once more.
dlga_oim_alevtina_delivered_dlg_2:oim_alevtina_delivered_dlg_3|Hmm... A feast is always good. But the matter of our agreement brooks no delay. Will you fulfill your promise?
dlga_oim_alevtina_delivered_dlg_3:lord_pretalk|How can I not? Now that Alevtina is back home, and I owe the Tsar nothing. We shall give merry hell to those Romanov tricksters. I am at your command, as is my army -- and here, take this deed as well. It shall help you draw other Boyars to your cause.
dlga_oim_dmitriy_rebelion_suggest_letter:lord_pretalk|The noble here claims you're the grandson of Dmitry himself...
dlga_oim_dmitriy_sarin_na_kichku_dlg:oim_dmitriy_sarin_na_kichku_dlg_1|Congratulations, {playername}. The rebellion spreads, with more Boyars joining it each day. But there is one question on everyone's tongue. When we bring down Alexei the Quiet, who shall be the next Tsar?
dlga_oim_dmitriy_sarin_na_kichku_dlg_1:oim_dmitriy_sarin_na_kichku_dlg_2|It is too early to think on such things. Razin shall be provisional commander, and then we shall gather the national council.
dlga_oim_dmitriy_sarin_na_kichku_dlg_2:oim_dmitriy_sarin_na_kichku_dlg_3|Razin? Our ancestors shall turn in their graves if that fugitive bandit spends but one day in the Faceted Halls. Know this -- if you should accept the Ataman as regent, the Boyars shall no longer follow you.
dlga_oim_dmitriy_sarin_na_kichku_dlg_3:oim_dmitriy_sarin_na_kichku_dlg_4|And what do you propose?
dlga_oim_dmitriy_sarin_na_kichku_dlg_4:oim_dmitriy_sarin_na_kichku_dlg_5|As if you do not see it yourself! Why would we put a Cossack Ataman at the helm of our nation, or gather puppets for needless jabber, when we have the rightful heir to the throne amongst us.
dlga_oim_dmitriy_sarin_na_kichku_dlg_5:oim_dmitriy_sarin_na_kichku_dlg_6|You speak of me?
dlga_oim_dmitriy_sarin_na_kichku_dlg_6:oim_dmitriy_sarin_na_kichku_dlg_7|Who else? The great-grandson of Ivan the Terrible, grandson of the slain Dmitry! One could not imagine better candidate for the throne.
dlga_oim_dmitriy_sarin_na_kichku_dlg_7:oim_dmitriy_sarin_na_kichku_dlg_pos|Indeed. Am I not the Prince, after all?
dlga_oim_dmitriy_sarin_na_kichku_dlg_pos:close_window|Go forth, Boyar, and proclaim to all that Prince Dmitry has agreed to lead the great army that shall banish the Romanov dogs and restore rightful rule.
dlga_oim_dmitriy_sarin_na_kichku_dlg_7:oim_dmitriy_sarin_na_kichku_dlg_neg|Nay. Russia has had enough imposters.
dlga_oim_dmitriy_sarin_na_kichku_dlg_neg:close_window|You yourself know I am Prince Dmitry no more than you are a Prince of the British Crown. Let Razin lead the rebellion, and let the people decide everything once victory is at hand.
dlga_oim_dmitriy_rebelion_suggest_samozvanec:close_window|Greetings, Your Majesty Dmitry Ivanovich. I swear to fight for you even unto my last drop of blood.
dlga_oim_dmitriy_razin_ending_dlg:oim_dmitriy_razin_ending_dlg_1|Allow me to speak, and take not my life, Your Majesty Tsar!
dlga_oim_dmitriy_razin_ending_dlg_1:oim_dmitriy_razin_ending_dlg_2|Ataman, you have my attention. Speak your mind.
dlga_oim_dmitriy_razin_ending_dlg_2:oim_dmitriy_razin_ending_dlg_3|I beg you, Your Majesty. Alexei has been routed, and rightful power is restored and once more shared between all. The noble Boyars have recovered their estates and titles. But what of me? Shall I return to the Don to be a mere Ataman?
dlga_oim_dmitriy_razin_ending_dlg_3:oim_dmitriy_razin_ending_dlg_4|And what is it that you desire, Stepan?
dlga_oim_dmitriy_razin_ending_dlg_4:oim_dmitriy_razin_ending_dlg_5|Nothing that I have not earned. Give me the rank of warlord, and command over the Boyar Council.
dlga_oim_dmitriy_razin_ending_dlg_5:oim_dmitriy_razin_ending_dlg_6|It is a very ambitious request...
dlga_oim_dmitriy_razin_ending_dlg_6:oim_dmitriy_razin_ending_dlg_7|Forget not that I know who you truly are. Thus my plea is modest. Should I instead cry out "impostor", and see your corpse be dragged from the Kremlin in parts, like the first Dmitry?
dlga_oim_dmitriy_razin_ending_dlg_7:lord_pretalk|I fear not your threats, Stepan. But you are worthy of the post. So be it.
dlga_oim_dmitriy_razin_ending_dlg_7:oim_dmitriy_razin_ending_dlg_neg|Guards! Seize this traitor! To the dungeon with him!
dlga_oim_dmitriy_razin_ending_dlg_neg:close_window|So this is how you reward your allies? Hey Cossacks, hear me. The Tsar is a fake!
dlga_oim_dmitriy_razin_rebel_end:oim_dmitriy_razin_rebel_end_1|We have won. We have thrown off the yoke of the invaders. Now it falls to us to decide who shall be the new Tsar.
dlga_oim_dmitriy_razin_rebel_end_1:oim_dmitriy_razin_rebel_end_2|And how should we elect him?
dlga_oim_dmitriy_razin_rebel_end_2:oim_dmitriy_razin_rebel_end_3|That is for the Boyar Council to decide. Soon the lower Boyar congregation shall gather to discuss those who are worthy.
dlga_oim_dmitriy_razin_rebel_end_3:oim_dmitriy_razin_rebel_end_4|And what if I wish to be Tsar?
dlga_oim_dmitriy_razin_rebel_end_4:close_window|Well, you have every right. Speak with the Boyars, and try drawing them to your side.
dlga_oim_dmitriy_tsar_elections:oim_dmitriy_tsar_elections_1|Yes, {playername}.
dlga_oim_dmitriy_tsar_elections_1:oim_dmitriy_tsar_elections_resp|I am the great-grandson of Ivan the Terrible of the house of Rurik. The throne is mine by right.
dlga_oim_dmitriy_tsar_elections_1:oim_dmitriy_tsar_elections_resp.1|Support me on the council and I shall bestow upon you a new estate.
dlga_oim_dmitriy_tsar_elections_1:oim_dmitriy_tsar_elections_resp.2|You know I am a man of honor. I shall be a just Tsar.
dlga_oim_dmitriy_tsar_elections_resp:lord_pretalk|I believe you and shall vote for you on the council.
dlga_oim_dmitriy_tsar_elections_resp:lord_pretalk.1|Your arguments are somehow lacking...
dlga_oim_dmitriy_razin_captured:oim_dmitriy_razin_captured_1|Well, Stepan, have you calmed down at last? Or you do you still wish to so weaken Mother Russia that her foes may tear her to pieces?
dlga_oim_dmitriy_razin_captured_1:oim_dmitriy_razin_captured_2|There shall not be another tyrant in the Rus. So long as my hand is strong enough to grasp the blade, I shall fight for Rus to be a free Cossack nation.
dlga_oim_dmitriy_razin_captured_2:oim_dmitriy_razin_captured_3|The nation needs no bandit freeman, but a steadfast, trusted rule. He who goes against this is a true foe of Russia.
dlga_oim_dmitriy_razin_captured_4:close_window|Let Razin free.
dlga_oim_dmitriy_razin_captured_4:close_window.1|Keep Razin in jail.
dlga_oim_dmitriy_razin_captured_4:close_window.2|Execute him for treason.
dlga_oim_dmitriy_voevoda_talk:oim_dmitriy_voevoda_talk_1|Your Majesty! Of the foes among our neighbors, only {s2} remains unconquered.
dlga_oim_dmitriy_voevoda_talk_1:oim_dmitriy_voevoda_talk_2|Whom would you say we should assault first?
dlga_oim_dmitriy_voevoda_talk_2:lord_pretalk|My counsel is to send regiments against {s3}. We shall swiftly deal with them.
dlga_oim_dmitriy_vlastilin_dlg:oim_dmitriy_vlastilin_dlg_1|Come over to my side while it is not too late, or I shall ravage your lands.
dlga_oim_dmitriy_vlastilin_dlg_1:oim_dmitriy_vlastilin_dlg_2|That is a low act!
dlga_oim_dmitriy_vlastilin_dlg_2:oim_dmitriy_vlastilin_dlg_3|Yet it is very effective.
dlga_oim_dmitriy_vlastilin_dlg_3:close_window|Dreadful rumors circle around you... but I shall never serve an impostor!
dlga_oim_dmitriy_vlastilin_dlg_3:close_window.1|Very well, I swear allegiance to you, Sire.
dlga_oim_tavern_visitor_dlg:oim_tavern_visitor_dlg_1|Greetings, {sir/madam}! {s2}
dlga_oim_tavern_visitor_dlg_1:oim_tavern_visitor_simple_fight_check|My fists are itching for a fight... Would you perhaps like to measure your strength?
dlga_oim_tavern_visitor_dlg_1:oim_tavern_duel|What a face you have, friend. Excellent for scaring slow-witted lads.
dlga_oim_tavern_visitor_dlg_1:oim_tavern_ranged|Word is, many able sharpshooters reside here... Perhaps we might have a marksmanship contest?
dlga_oim_tavern_visitor_dlg_1:oim_drink|Let us raise our glasses for...
dlga_oim_tavern_visitor_dlg_1:close_window|My troops await me...
dlga_oim_tavern_visitor_simple_fight:oim_tavern_simple_fight_bet|What good it is to me to crush your ribs for nothing? But were it for a few silver coins...
dlga_oim_tavern_simple_fight_bet:oim_tavern_simple_fight_goon|5 thaler
dlga_oim_tavern_simple_fight_bet:oim_tavern_simple_fight_goon.1|10 thaler
dlga_oim_tavern_simple_fight_bet:oim_tavern_simple_fight_goon.2|15 thaler
dlga_oim_tavern_simple_fight_bet:oim_tavern_simple_fight_goon.3|25 thaler
dlga_oim_tavern_simple_fight_bet:oim_tavern_visitor_dlg|Not just now, I'm afraid... You see, I injured my hand in the last fight...
dlga_oim_tavern_simple_fight_goon:close_window|You sure know how to talk! You better watch yourself, or I'll bleed you dry!
dlga_oim_tavern_duel_goon:close_window|{s2}
dlga_oim_tavern_ranged_goon:oim_tavern_ranged_bet|We could have a contest... But what is there to win? Let us compete for a cash prize!
dlga_oim_tavern_ranged_bet:oim_tavern_ranged_bet_goon2|5 thaler.
dlga_oim_tavern_ranged_bet:oim_tavern_ranged_bet_goon2.1|10 thaler.
dlga_oim_tavern_ranged_bet:oim_tavern_ranged_bet_goon2.2|15 thaler.
dlga_oim_tavern_ranged_bet:oim_tavern_ranged_bet_goon2.3|25 thaler.
dlga_oim_tavern_ranged_bet:oim_tavern_ranged_bet_goon2.4|50 thaler.
dlga_oim_tavern_ranged_bet:oim_tavern_visitor_dlg|Not just now, I'm afraid... You see, I injured my hand in the last fight...
dlga_oim_tavern_ranged_bet_goon2:close_window|Great, it's a deal. A long time has passed since I last shot for leisure...
dlga_oim_drink:oim_drink_goon|Well, for whom, then?
dlga_oim_drink_goon:oim_drink_goon2|For Jan Kasimir!
dlga_oim_drink_goon:oim_drink_goon2.1|For Carl!
dlga_oim_drink_goon:oim_drink_goon2.2|For old Hmel!
dlga_oim_drink_goon:oim_drink_goon2.3|For the Khan's health!
dlga_oim_drink_goon:oim_drink_goon2.4|For the Tsar!
dlga_oim_drink_goon:oim_tavern_visitor_dlg|Return...
dlga_oim_drink_duel:close_window|Hey, you dirty spy!
dlga_oim_drink_goon3:close_window|All right then! Drain it to the dregs!
dlga_oim_drink_refuse:close_window|I don't know you well enough to be drinking with you...
dlga_oim_tavern_simple_fight_refuse_too_much:close_window|I have to rest a little. I'm getting tired.
dlga_oim_tavern_simple_fight_refuse_generik:close_window|I have no time for you. Pass by and go.
dlga_oim_tavern_rich_visitor:oim_tavern_rich_visitor_goon|Of course, mister. For 25 thaler we shall prepare a fine meal for you.
dlga_oim_tavern_rich_visitor_goon:close_window|Good. Here is the money.
dlga_oim_tavern_rich_visitor_goon:close_window.1|Some other time.
dlga_oim_dmitriy_eleonora_auto_dlg:close_window|Why have you stopped? Go on to the father!
dlga_oim_guild_master_talk:oim_guild_master_ask|Yes, {playername}.
dlga_oim_guild_master_ask:oim_send_caravan_generik_descr|What can I gain from a caravan?
dlga_oim_send_caravan_generik_descr:oim_guild_master_talk|Well, you can buy a load of goods here on a discount, and send the caravan to another city, where you'd sell the goods -- for a profit or a loss, depends on how good a trader you are.
